관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,관리기관전화번호,위도,경도
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 율전동 271-49 삼성레미안(아) 정문 앞,생활방범,1,200,360도전방면,031-228-3301,37.298091,126.975316
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 율전동 296-4 율전농협 4거리,생활방범,1,200,360도전방면,031-228-3301,37.299285,126.970795
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 율전동 334-35 서연하우스빌라 앞,생활방범,1,200,360도전방면,031-228-3301,37.299373,126.96486
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 율전동 157-3 가락공판장 4거리,생활방범,1,200,360도전방면,031-228-3301,37.302059,126.969584
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 천천동 325-4 (변경전324-18),생활방범,1,200,360도전방면,031-228-3301,37.291203,126.978542
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 천천동 553-8 영생고 주변 빌라,생활방범,1,200,360도전방면,031-228-3301,37.304319,126.975914
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 천천동 573-1 (변경전574-6),생활방범,1,200,360도전방면,031-228-3301,37.300172,126.977696
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 천천동 502-8 삼거리,생활방범,1,200,360도전방면,031-228-3301,37.300168,126.980332
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 천천동 482 신명아파트입구,생활방범,1,200,360도전방면,031-228-3301,37.300908,126.981678
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 천천동 531 성우우방아파트주변,생활방범,1,200,360도전방면,031-228-3301,37.295581,126.984192
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 천천동 566 현대아파트주변,생활방범,1,200,360도전방면,031-228-3301,37.302303,126.979136
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 정자동 879-2 백설공원,생활방범,1,200,360도전방면,031-228-3301,37.295449,126.991876
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 정자동 359-12 정자1동노인정 뒤편,생활방범,1,200,360도전방면,031-228-3301,37.302033,126.990543
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 정자동 70-78 (변경전70-78),생활방범,1,200,360도전방면,031-228-3301,37.292592,127.004589
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 세류동 463-1 추적 버드내,시설물관리,4,200,360도전방면,031-228-3301,37.25739,127.009738
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 인계동 944 추적 제18호 공원,시설물관리,4,200,360도전방면,031-228-3301,37.274568,127.030527
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 인계동 384 추적 인계 제171호,시설물관리,4,200,360도전방면,031-228-3301,37.268088,127.034881
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 매탄동 196-25 추적 제44호(미래),시설물관리,4,200,360도전방면,031-228-3301,37.271565,127.04755
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 매탄동 1217-6 추적 매미,시설물관리,4,200,360도전방면,031-228-3301,37.266393,127.051663
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통동 988-3 추적 제130호(풀잎),시설물관리,4,200,360도전방면,031-228-3301,37.247967,127.072647
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통동 970-2 추적 보리수,시설물관리,4,200,360도전방면,031-228-3301,37.248161,127.06454
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 망포동 523-1 추적 온누리,시설물관리,3,200,360도전방면,031-228-3301,37.238695,127.059398
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 매탄3동 1338 추적 매여울공원,시설물관리,5,200,360도전방면,031-228-3301,37.257271,127.0465
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 연무동 214-6 추적 연무,시설물관리,4,200,360도전방면,031-228-3301,37.296159,127.029879
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 연무동 237-15 추적 창훈,시설물관리,4,200,360도전방면,031-228-3301,37.29422,127.027229
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 영화동 412(320-1) 추적 영화,시설물관리,4,200,360도전방면,031-228-3301,37.290758,127.00926
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 화서1동 184-58 추적 동말,시설물관리,3,200,360도전방면,031-228-3301,37.277023,126.996928
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 화서1동 116-3 추적 화서오거리,시설물관리,3,200,360도전방면,031-228-3301,37.279492,126.999451
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 지동 340(336공) 추적 ?미나리쉼터,시설물관리,4,200,360도전방면,031-228-3301,37.27697,127.020574
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 송죽동 434 추적 만석공원,시설물관리,5,200,360도전방면,031-228-3301,37.299874,127.004276
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 정자3동 869-1 추적 정자공원,시설물관리,5,200,360도전방면,031-228-3301,37.298961,126.989389
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 고색동 916 추적 제162호,시설물관리,3,200,360도전방면,031-228-3301,37.246844,126.978898
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 탑동 764 추적 탑동1호,시설물관리,4,200,360도전방면,031-228-3301,37.273525,126.975246
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 탑동 829 추적 탑동2호,시설물관리,4,200,360도전방면,031-228-3301,37.270172,126.973201
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 조원동 850-6 GS25편의점,생활방범,3,200,360도전방면,031-228-3301,37.303931,127.012476
경기도 수원시 도시안전통합센터,,"경기도 수원시 장안구 조원동 894번지 일호빌, 홈플러스",생활방범,4,200,360도전방면,031-228-3301,37.302642,127.00777
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 천천동 525 롯데마트앞,생활방범,5,200,360도전방면,031-228-3301,37.296154,126.982032
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 파장동 327-1 대영교회앞,생활방범,5,200,360도전방면,031-228-3301,37.312314,126.998578
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 파장동 375-19,생활방범,4,200,360도전방면,031-228-3301,37.31004,126.998774
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 파장동 422-35 대포집,생활방범,5,200,360도전방면,031-228-3301,37.30806,126.999721
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 파장동 588-27 윤정이발관,생활방범,5,200,360도전방면,031-228-3301,37.306525,126.994717
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 남수동 11-604 연화사,생활방범,5,200,360도전방면,031-228-3301,37.284474,127.023625
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 신풍동 123-126 선경도서관후문,생활방범,4,200,360도전방면,031-228-3301,37.283409,127.00982
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 신풍동 138-1 성우건설,생활방범,4,200,360도전방면,031-228-3301,37.284237,127.013164
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 우만1동 488-17 크린토피아,생활방범,4,200,360도전방면,031-228-3301,37.286549,127.027953
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 우만1동 520-14 영빈반점,생활방범,5,200,360도전방면,031-228-3301,37.285267,127.03354
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 우만1동 466-14 사라네식당,생활방범,4,200,360도전방면,031-228-3301,37.290713,127.029146
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 우만2동 144-4 CU편의점,생활방범,5,200,360도전방면,031-228-3301,37.276883,127.039143
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 우만2동 63-2 토들치킨,생활방범,5,200,360도전방면,031-228-3301,37.278329,127.043038
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 지동 124-1,생활방범,5,200,360도전방면,031-228-3301,37.278491,127.024315
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 지동 270-1 녹원맨션뒤,생활방범,5,200,360도전방면,031-228-3301,37.284706,127.024761
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 지동 400-18 황가네,생활방범,3,200,360도전방면,031-228-3301,37.276883,127.019891
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 팔달로3가 103-49,생활방범,5,200,360도전방면,031-228-3301,37.276639,127.014435
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 화서1동 124-2 수원영광교회,생활방범,5,200,360도전방면,031-228-3301,37.280571,126.998125
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 화서1동 185-15 강원슈퍼,생활방범,4,200,360도전방면,031-228-3301,37.279455,126.997515
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 화서1동 69-4 동광어린이집,생활방범,3,200,360도전방면,031-228-3301,37.282914,127.00561
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 화서1동 96-8 무안축산,생활방범,4,200,360도전방면,031-228-3301,37.277788,127.001529
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 화서2동 684-3 신동아A111동앞,생활방범,3,200,360도전방면,031-228-3301,37.287334,126.986929
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 화서2동 688-1 여름나무피아노,생활방범,4,200,360도전방면,031-228-3301,37.286187,126.987019
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 화서2동 722-9 모래알은반짝,생활방범,4,200,360도전방면,031-228-3301,37.285881,126.980356
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 고색동 373-12 아이리온피씨방,생활방범,5,200,360도전방면,031-228-3301,37.247069,126.980085
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 구운동 474-9 김가네순대국,생활방범,4,200,360도전방면,031-228-3301,37.280463,126.974019
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 금곡동 245-70 탈렌트부동산,생활방범,4,200,360도전방면,031-228-3301,37.269805,126.954294
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 서둔동 17-225 미경바지락,생활방범,4,200,360도전방면,031-228-3301,37.262797,126.993311
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 서둔동 17-552 주니어영어학원,생활방범,4,200,360도전방면,031-228-3301,37.26671,126.99522
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 서둔동 184-11 다솜꽃방,생활방범,4,200,360도전방면,031-228-3301,37.270833,126.981839
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 서둔동 260-43 여기산로 16,생활방범,4,200,360도전방면,031-228-3301,37.278735,126.979285
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 서둔동 92-7,생활방범,4,200,360도전방면,031-228-3301,37.264294,126.982717
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 세류1동 223-2 세류1동 주민센터,생활방범,4,200,360도전방면,031-228-3301,37.262353,127.008292
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 하광교동 402-1,생활방범,1,200,360도전방면,031-228-3301,37.302397,127.032091
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 조원동 781-11,생활방범,1,200,360도전방면,031-228-3301,37.295569,127.012788
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 송죽동 386-1,생활방범,1,200,360도전방면,031-228-3301,37.298581,127.004502
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 파장동 630,생활방범,1,200,360도전방면,031-228-3301,37.308104,127.001132
